opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
SBILEY2W,Darcel Schlecht,GTXPro,Treequote,Won,2017-07-06,2017-07-12,0.168
JMTKEPXF,Donn Cantrell,MG Advanced,Zotware,Won,2017-07-06,2017-07-17,0.099
937CNF5D,Garret Kinder,GTXPro,Condax,Won,2017-07-06,2017-07-14,0.155
EQ399D3M,Hayden Neloms,MG Advanced,Sonron,Won,2017-07-06,2017-07-14,0.107
DOVNGYN4,Kami Bicknell,GTX Basic,Green-Plus,Lost,2017-07-06,2017-07-12,0.0
A0IS9TWV,Kary Hendrixson,GTXPro,Kan-code,Lost,2017-07-06,2017-07-16,0.0
E7TDBIDS,Kary Hendrixson,GTXPro,Kan-code,Won,2017-07-06,2017-09-06,0.176
TIFPUXSQ,Marty Freudenburg,GTX Basic,Condax,Lost,2017-07-06,2017-07-07,0.0
LXDCC260,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-07-06,2017-07-07,0.197
1Z72JRDI,Maureen Marcano,MG Advanced,Labdrill,Won,2017-07-06,2017-07-16,0.114
XTBADYHW,Moses Frase,MG Special,Toughzap,Lost,2017-07-06,2017-07-17,0.0
PPDU7OWD,Moses Frase,MG Advanced,Stanredtax,Lost,2017-07-06,2017-07-13,0.0
CJ05Q2G5,Rosalina Dieter,GTX Basic,Labdrill,Lost,2017-07-06,2017-07-11,0.0
MON3JWUF,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-07-06,2017-07-13,0.019
SFMKU2FV,Violet Mclelland,MG Special,Ontomedia,Lost,2017-07-06,2017-07-16,0.0
9FH2VYQQ,Zane Levy,GTX Plus Basic,Goodsilron,Lost,2017-07-06,2017-07-13,0.0
PMVKMS6A,Zane Levy,GTX Basic,J-Texon,Won,2017-07-06,2017-09-27,0.017
E62A05BH,Anna Snelling,GTX Basic,Inity,Lost,2017-07-07,2017-07-15,0.0
U3GCADFV,Anna Snelling,MG Special,Rangreen,Lost,2017-07-07,2017-07-13,0.0
611J0LEK,Boris Faz,GTX Basic,Betasoloin,Won,2017-07-07,2017-07-09,0.019
5M5TW9RC,Cassey Cress,GTX Plus Basic,Umbrella Corporation,Engaging,2017-07-07,1970-01-01,0.049
ZWA2ES4F,Cassey Cress,MG Special,Opentech,Won,2017-07-07,2017-09-07,0.002
LNT5B9XY,Cecily Lampkin,MG Special,Statholdings,Lost,2017-07-07,2017-07-17,0.0
CPQ348W9,Cecily Lampkin,GTX Basic,Isdom,Won,2017-07-07,2017-07-15,0.015
UZ0MRAFU,Cecily Lampkin,GTX Plus Pro,Codehow,Won,2017-07-07,2017-09-18,0.18
VFO5EK6R,Corliss Cosme,GTX Basic,Silis,Lost,2017-07-07,2017-07-14,0.0
GE5SORJX,Corliss Cosme,GTX Plus Pro,Kan-code,Won,2017-07-07,2017-09-17,0.187
03O9FNTZ,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,2017-07-07,2017-07-09,0.037
FIQIRK37,Daniell Hammack,GTXPro,Acme Corporation,Won,2017-07-07,2017-07-08,0.135
M6J6VNVQ,Donn Cantrell,GTX Basic,Ontomedia,Won,2017-07-07,2017-09-08,0.016
S767XDO3,Elease Gluck,MG Advanced,Hatfan,Lost,2017-07-07,2017-09-07,0.0
ZPKCSV3R,Jonathan Berthelot,MG Special,Dontechi,Won,2017-07-07,2017-07-11,0.002
CLA3RTMS,Kami Bicknell,MG Advanced,Xx-holding,Lost,2017-07-07,2017-07-09,0.0
K1K48OTP,Kary Hendrixson,GTX Plus Pro,Conecom,Engaging,2017-07-07,1970-01-01,0.049
OJWV4RT2,Kary Hendrixson,GTX Basic,Konex,Lost,2017-07-07,2017-07-09,0.0
PMQCN4PR,Kary Hendrixson,GTX Basic,Finjob,Won,2017-07-07,2017-07-09,0.019
CBIFB5BB,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-07-07,2017-07-17,0.019
BSVZWUXR,Lajuana Vencill,MG Special,Hottechi,Won,2017-07-07,2017-09-11,0.002
PU2UJDTV,Markita Hansen,GTXPro,Scotfind,Won,2017-07-07,2017-09-05,0.134
LN9NU0A8,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-07-07,2017-07-17,0.039
KD27RNU9,Moses Frase,GTX Basic,Scottech,Lost,2017-07-07,2017-07-15,0.0
FN50OJHN,Niesha Huffines,GTX Plus Basic,Betatech,Won,2017-07-07,2017-07-11,0.036
YA68AAQK,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,2017-07-07,2017-09-17,0.0
90K2ZTKB,Rosalina Dieter,MG Special,Xx-holding,Won,2017-07-07,2017-09-11,0.002
1M0THQSZ,Vicki Laflamme,MG Advanced,Golddex,Lost,2017-07-07,2017-07-09,0.0
Y1GEH2EG,Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,2017-07-07,2017-07-13,0.147
593L4BNI,Violet Mclelland,GTX Basic,Kinnamplus,Lost,2017-07-07,2017-07-14,0.0
83EZC8YK,Violet Mclelland,MG Advanced,Xx-zobam,Lost,2017-07-07,2017-07-15,0.0
4MTCQ31T,Anna Snelling,MG Special,Gogozoom,Won,2017-07-08,2017-11-06,0.002
QU220OFI,Boris Faz,GTX Basic,Finhigh,Engaging,2017-07-08,1970-01-01,0.049
TJYNW3C7,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-07-08,2017-07-15,0.0
COGZW25D,Cassey Cress,GTX Plus Basic,Konex,Won,2017-07-08,2017-07-16,0.028
B3A6VXVQ,Corliss Cosme,GTX Basic,Acme Corporation,Engaging,2017-07-08,1970-01-01,0.049
O83AR1CC,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-07-08,2017-07-09,0.0
BOG3D6D7,Corliss Cosme,GTXPro,Umbrella Corporation,Won,2017-07-08,2017-07-19,0.17
J03H7OQF,Darcel Schlecht,MG Special,Betatech,Won,2017-07-08,2017-07-16,0.002
DJXM9LIW,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,2017-07-08,2017-07-14,0.034
6XH71PH8,Donn Cantrell,GTX Plus Basic,Yearin,Won,2017-07-08,2017-09-28,0.038
AW1U6QKR,Donn Cantrell,MG Special,Konex,Won,2017-07-08,2017-07-14,0.002
MAVEITJH,Elease Gluck,GTXPro,Groovestreet,Won,2017-07-08,2017-09-09,0.168
GUJNYTXN,Garret Kinder,GTX Basic,Kinnamplus,Won,2017-07-08,2017-07-09,0.016
ELLLRB7A,James Ascencio,GTX Basic,Zoomit,Won,2017-07-08,2017-08-29,0.019
F4EHCQIC,James Ascencio,GTX Plus Pro,Kan-code,Won,2017-07-08,2017-07-16,0.174
EHC9KQDN,Jonathan Berthelot,GTX Basic,Scottech,Lost,2017-07-08,2017-07-09,0.0
MBLFZPU2,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-07-08,2017-09-12,0.0
L0SOZL9A,Kary Hendrixson,MG Advanced,Y-corporation,Lost,2017-07-08,2017-09-28,0.0
00XBYXIB,Kary Hendrixson,GTX Plus Basic,Green-Plus,Won,2017-07-08,2017-07-09,0.033
ASN7OCWQ,Markita Hansen,GTX Basic,Groovestreet,Lost,2017-07-08,2017-07-15,0.0
SHS9HQX4,Maureen Marcano,GTXPro,Finjob,Won,2017-07-08,2017-09-19,0.153
JYEQFGS5,Reed Clapper,GTXPro,Umbrella Corporation,Lost,2017-07-08,2017-07-17,0.0
S9DVJGUO,Reed Clapper,GTXPro,Kan-code,Won,2017-07-08,2017-07-15,0.15
0YPN92QB,Rosalina Dieter,MG Special,Y-corporation,Lost,2017-07-08,2017-07-10,0.0
UIA0FO51,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-07-08,2017-07-09,0.118
48J7F1A2,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-07-08,2017-08-31,0.108
D193SPY4,Violet Mclelland,MG Special,Plussunin,Engaging,2017-07-08,1970-01-01,0.049
SFIMNCPZ,Violet Mclelland,MG Advanced,Mathtouch,Lost,2017-07-08,2017-07-10,0.0
57NT8T8S,Zane Levy,GTX Basic,Finjob,Lost,2017-07-08,2017-07-16,0.0
7GLF1GBJ,Zane Levy,GTX Plus Basic,Green-Plus,Lost,2017-07-08,2017-07-16,0.0
YST07PM6,Zane Levy,GTX Plus Pro,Doncon,Lost,2017-07-08,2017-07-17,0.0
HPU7RQG6,Zane Levy,GTX Plus Pro,Rantouch,Lost,2017-07-08,2017-07-15,0.0
6Z1XK6YR,Zane Levy,GTXPro,Hatfan,Lost,2017-07-08,2017-11-09,0.0
045D5MZO,Zane Levy,GTX Plus Pro,Kan-code,Won,2017-07-08,2017-07-17,0.184
K1UREXI5,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-09,2017-09-16,0.015
M7Y1LHHA,Boris Faz,GTX Basic,Zathunicon,Won,2017-07-09,2017-07-16,0.015
WP6SUIMC,Cassey Cress,MG Advanced,Silis,Lost,2017-07-09,2017-07-15,0.0
SGI5I4X1,Corliss Cosme,GTX Basic,Gekko & Co,Won,2017-07-09,2017-07-10,0.022
U07VUUGP,Corliss Cosme,GTX Plus Basic,Zathunicon,Won,2017-07-09,2017-07-15,0.037
SEC6K7X2,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,2017-07-09,2017-07-18,0.184
OT26ZUZ7,Daniell Hammack,GTXPro,Betatech,Engaging,2017-07-09,1970-01-01,0.049
MXVBWIE5,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-07-09,2017-09-08,0.015
794F5VJB,Donn Cantrell,GTX Plus Basic,Donware,Won,2017-07-09,2017-08-31,0.037
TNEB1XNK,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-07-09,2017-09-18,0.039
P60PIE95,Donn Cantrell,GTX Plus Pro,Yearin,Won,2017-07-09,2017-09-16,0.194
QKOAWRXD,Gladys Colclough,GTX Basic,Dontechi,Lost,2017-07-09,2017-07-17,0.0
NC7V5K1T,Gladys Colclough,GTX Plus Basic,Stanredtax,Won,2017-07-09,2017-08-28,0.039
XTAPYDDI,Gladys Colclough,GTXPro,Funholding,Won,2017-07-09,2017-07-11,0.147
0CTHPQGT,Jonathan Berthelot,MG Special,Cancity,Won,2017-07-09,2017-07-19,0.002
N9KFOKLS,Kami Bicknell,GTX Basic,Sonron,Lost,2017-07-09,2017-07-14,0.0
02SSRMSA,Lajuana Vencill,GTX Plus Basic,Inity,Won,2017-07-09,2017-07-13,0.039
HBJPBF3P,Marty Freudenburg,MG Special,Conecom,Won,2017-07-09,2017-09-01,0.002
E6D2DBXF,Moses Frase,MG Advanced,Ron-tech,Lost,2017-07-09,2017-07-13,0.0
OUMM04QV,Moses Frase,GTX Plus Pro,Warephase,Won,2017-07-09,2017-07-18,0.154
TZQWGMG7,Niesha Huffines,GTX Plus Pro,Rangreen,Lost,2017-07-09,2017-07-19,0.0
66KFPHBT,Niesha Huffines,GTX Plus Pro,Betatech,Won,2017-07-09,2017-09-24,0.196
WL4TLMUC,Reed Clapper,MG Advanced,Gekko & Co,Lost,2017-07-09,2017-07-17,0.0
6AO6E15O,Rosalina Dieter,GTXPro,Statholdings,Engaging,2017-07-09,1970-01-01,0.049
HXMJ5048,Vicki Laflamme,MG Advanced,Green-Plus,Lost,2017-07-09,2017-07-17,0.0
6178B4JM,Anna Snelling,GTX Plus Basic,Domzoom,Won,2017-07-10,2017-07-17,0.032
WC7KCJ2N,Boris Faz,GTX Plus Basic,Silis,Won,2017-07-10,2017-07-21,0.035
5GBVA3ZZ,Cassey Cress,MG Advanced,Zencorporation,Lost,2017-07-10,2017-07-23,0.0
B7WWPCO6,Cecily Lampkin,GTX Basic,Gogozoom,Lost,2017-07-10,2017-07-23,0.0
152DN1FE,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,2017-07-10,2017-07-12,0.0
3NJHQZT6,Darcel Schlecht,MG Special,Streethex,Lost,2017-07-10,2017-07-17,0.0
9GOWJ93R,Darcel Schlecht,MG Advanced,Domzoom,Won,2017-07-10,2017-09-03,0.085
QAB3H9H5,Gladys Colclough,GTXPro,Globex Corporation,Lost,2017-07-10,2017-07-11,0.0
9B9VDAFU,Gladys Colclough,GTXPro,Warephase,Won,2017-07-10,2017-07-18,0.153
L9F6QP4P,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-10,2017-07-19,0.107
1D5AYQO6,Hayden Neloms,MG Special,Condax,Won,2017-07-10,2017-07-19,0.002
6WR7JQ3C,James Ascencio,MG Advanced,Labdrill,Won,2017-07-10,2017-11-03,0.12
Y2XXRYMX,Kami Bicknell,GTX Plus Basic,Labdrill,Lost,2017-07-10,2017-11-11,0.0
Z9DK5289,Kami Bicknell,GTXPro,Golddex,Lost,2017-07-10,2017-07-12,0.0
MN34I4DD,Kami Bicknell,GTX Plus Pro,Hatfan,Won,2017-07-10,2017-09-22,0.193
9CQ6TMET,Kami Bicknell,MG Special,Dalttechnology,Won,2017-07-10,2017-07-11,0.001
N54HHLC4,Kary Hendrixson,GTX Plus Pro,Sunnamplex,Lost,2017-07-10,2017-07-12,0.0
TPP1IGKV,Kary Hendrixson,GTXPro,Nam-zim,Lost,2017-07-10,2017-07-17,0.0
9USDNUBL,Markita Hansen,GTX Plus Pro,Hatfan,Lost,2017-07-10,2017-08-29,0.0
Q82O5QTN,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-07-10,2017-07-12,0.0
2HVDAY4L,Moses Frase,MG Special,Cancity,Lost,2017-07-10,2017-07-21,0.0
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,2017-07-10,2017-07-19,0.019
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,2017-07-10,2017-07-18,0.0
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,2017-07-10,2017-07-17,0.002
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,2017-07-10,2017-09-06,0.168
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,2017-07-10,2017-07-15,0.0
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,2017-07-11,2017-07-21,0.0
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,2017-07-11,2017-09-16,0.0
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,2017-07-11,2017-07-13,0.0
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,2017-07-11,2017-07-13,0.0
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,2017-07-11,2017-08-18,0.0
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,2017-07-11,2017-07-19,0.161
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,2017-07-11,2017-11-09,0.0
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,2017-07-11,2017-07-12,0.0
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-11,2017-07-18,0.0
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-07-11,2017-07-12,0.095
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,2017-07-11,2017-07-12,0.0
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,2017-07-11,2017-09-08,0.103
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-07-11,2017-07-12,0.0
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,2017-07-11,2017-07-18,0.002
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-07-11,2017-07-12,0.019
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,2017-07-11,2017-07-18,0.042
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,2017-07-11,2017-08-22,0.0
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,2017-07-11,2017-09-29,0.0
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-07-11,2017-07-20,0.016
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,2017-07-11,2017-08-23,0.016
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,2017-07-11,2017-07-20,0.0
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,2017-07-11,2017-09-19,0.029
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,2017-07-11,2017-07-20,0.036
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,2017-07-11,2017-07-18,0.0
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,2017-07-11,2017-09-21,0.0
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,2017-07-11,2017-07-19,0.002
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,2017-07-11,2017-07-13,0.0
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,2017-07-11,2017-11-05,0.0
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,2017-07-11,2017-07-12,0.0
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-07-12,2017-08-31,0.0
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,2017-07-12,2017-09-28,0.036
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,2017-07-12,2017-09-18,0.12
X9HFP474,Daniell Hammack,GTX Basic,Dontechi,Engaging,2017-07-12,1970-01-01,0.049
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-07-12,2017-07-23,0.0
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,2017-07-12,2017-07-21,0.0
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,2017-07-12,2017-09-27,0.0
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,2017-07-12,2017-09-28,0.0
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,2017-07-12,2017-07-13,0.0
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,2017-07-12,2017-07-25,0.0
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,2017-07-12,2017-07-23,0.124
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,2017-07-12,2017-07-14,0.096
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,2017-07-12,2017-07-25,0.0
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,2017-07-12,2017-09-14,0.034
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,2017-07-12,2017-09-24,0.108
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,2017-07-12,2017-07-20,0.0
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,2017-07-12,2017-08-20,0.032
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,2017-07-12,2017-07-14,0.0
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,2017-07-12,2017-07-18,0.183
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,2017-07-13,2017-07-23,0.113
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,2017-07-13,2017-07-19,0.0
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,2017-07-13,2017-07-16,0.178
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,2017-07-13,2017-07-24,0.0
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,2017-07-13,2017-07-18,0.188
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,2017-07-13,2017-09-30,0.11
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,2017-07-13,2017-07-15,0.0
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,2017-07-13,2017-08-09,0.033
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,2017-07-13,2017-07-19,0.018
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,2017-07-13,2017-07-14,0.0
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,2017-07-13,2017-07-24,0.018
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-07-13,2017-09-28,0.015
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,2017-07-13,2017-07-14,0.019
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-07-13,2017-08-29,0.031
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,2017-07-13,2017-07-21,0.0
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,2017-07-13,2017-08-01,0.044
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,2017-07-13,2017-07-22,0.194
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,2017-07-13,2017-08-28,0.0
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,2017-07-13,2017-07-15,0.0
185PGG0J,Anna Snelling,MG Special,Treequote,Won,2017-07-14,2017-07-17,0.001
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,2017-07-14,2017-07-26,0.0
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,2017-07-14,2017-09-14,0.127
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-07-14,2017-07-21,0.0
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,2017-07-14,2017-07-15,0.0
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,2017-07-14,2017-07-16,0.183
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,2017-07-14,2017-09-15,0.017
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-07-14,2017-09-23,0.165
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,2017-07-14,2017-07-25,0.0
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-07-14,2017-07-26,0.038
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,2017-07-14,2017-07-15,0.0
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,2017-07-14,2017-09-08,0.0
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-07-14,2017-07-15,0.111
6GKGGY0U,James Ascencio,GTXPro,Green-Plus,Lost,2017-07-14,2017-07-25,0.0
8M6TB2ZX,James Ascencio,GTX Plus Pro,Goodsilron,Won,2017-07-14,2017-07-21,0.166
BABQISCH,Kami Bicknell,GTX Basic,Hatfan,Lost,2017-07-14,2017-07-15,0.0
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,2017-07-14,2017-07-16,0.0
9CE6F4NZ,Kary Hendrixson,GTX Basic,Plusstrip,Won,2017-07-14,2017-08-27,0.014
Z9KNL9A1,Kary Hendrixson,GTXPro,Groovestreet,Won,2017-07-14,2017-07-24,0.17
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-14,2017-07-16,0.019
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,2017-07-14,2017-07-24,0.113
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,2017-07-14,2017-09-11,0.0
SJ62BMK5,Markita Hansen,MG Advanced,Plusstrip,Won,2017-07-14,2017-07-15,0.131
YDJV1DFE,Niesha Huffines,MG Advanced,Ron-tech,Lost,2017-07-14,2017-11-09,0.0
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2017-07-14,2017-07-15,0.034
FQQ2JJZ1,Rosie Papadopoulos,MG Special,Gekko & Co,Won,2017-07-14,2017-07-23,0.002
NCJJBWU3,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-14,2017-07-22,0.0
8SGMUWET,Vicki Laflamme,GTX Basic,Goodsilron,Won,2017-07-14,2017-09-29,0.018
3KVS08NL,Violet Mclelland,MG Special,Iselectrics,Won,2017-07-14,2017-07-15,0.002
CLIIR1T0,Zane Levy,MG Special,Finjob,Won,2017-07-14,2017-07-25,0.002
PHXX81YF,Daniell Hammack,GTX Plus Pro,Donware,Lost,2017-07-15,2017-07-17,0.0
6K7LDRKR,Darcel Schlecht,GTX Plus Pro,Stanredtax,Won,2017-07-15,2017-11-11,0.132
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,2017-07-15,2017-09-03,0.107
2EYTB3PX,Donn Cantrell,MG Advanced,Condax,Won,2017-07-15,2017-07-25,0.123
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,2017-07-15,2017-07-16,0.0
FX4D649Y,Hayden Neloms,GTX Plus Basic,Fasehatice,Lost,2017-07-15,2017-07-24,0.0
4QBSY3CB,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-07-15,2017-08-26,0.0
ZWVRS27V,Jonathan Berthelot,MG Special,Rundofase,Lost,2017-07-15,2017-11-04,0.0
8BBXNESQ,Kary Hendrixson,GTX Plus Pro,Labdrill,Lost,2017-07-15,2017-07-22,0.0
3JJ7YI88,Lajuana Vencill,MG Special,Gogozoom,Lost,2017-07-15,2017-07-16,0.0
AKMDEG3I,Markita Hansen,MG Advanced,Faxquote,Lost,2017-07-15,2017-07-17,0.0
568NS3GO,Markita Hansen,MG Advanced,Cheers,Won,2017-07-15,2017-08-27,0.092
TQLO6QP6,Niesha Huffines,MG Advanced,Cancity,Won,2017-07-15,2017-09-02,0.116
DLVEVD9O,Reed Clapper,GTX Plus Pro,Yearin,Lost,2017-07-15,2017-07-27,0.0
C75RV9DY,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-07-15,2017-07-16,0.018
EUQCW0ZA,Rosalina Dieter,GTX Basic,Lexiqvolax,Won,2017-07-15,2017-07-23,0.021
CEOMZE9H,Vicki Laflamme,GTX Basic,Nam-zim,Lost,2017-07-15,2017-07-26,0.0
TT5QRQTF,Vicki Laflamme,MG Special,Konex,Won,2017-07-15,2017-07-21,0.002
5NXD4U83,Vicki Laflamme,MG Special,Newex,Won,2017-07-15,2017-07-17,0.002
1IL51ZIW,Violet Mclelland,MG Special,Condax,Lost,2017-07-15,2017-07-22,0.0
CM33NN0P,Wilburn Farren,MG Advanced,Silis,Lost,2017-07-15,2017-07-23,0.0
P3QQIMTA,Anna Snelling,GTX Basic,Rundofase,Lost,2017-07-16,2017-07-24,0.0
WB1CQNJU,Anna Snelling,MG Advanced,Funholding,Lost,2017-07-16,2017-07-17,0.0
OQYDQCTM,Anna Snelling,MG Special,Rangreen,Won,2017-07-16,2017-07-25,0.002
ISQJD695,Boris Faz,GTX Basic,Sunnamplex,Engaging,2017-07-16,1970-01-01,0.049
M1VNX1D7,Cassey Cress,GTXPro,Acme Corporation,Won,2017-07-16,2017-07-28,0.176
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,2017-07-16,2017-09-30,0.19
72UVDOKU,Cecily Lampkin,MG Special,Konmatfix,Won,2017-07-16,2017-07-24,0.002
DMSQ0TSG,Cecily Lampkin,MG Advanced,Isdom,Won,2017-07-16,2017-08-12,0.104
FEWIDJGH,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-07-16,2017-07-18,0.018
AUZM3MLU,Darcel Schlecht,GTX Plus Basic,Betatech,Won,2017-07-16,2017-09-18,0.035
GS2CLR52,Darcel Schlecht,GTXPro,Betatech,Won,2017-07-16,2017-07-17,0.148
HYP3SXPV,Darcel Schlecht,MG Advanced,Isdom,Won,2017-07-16,2017-08-02,0.094
9G93P7SV,Donn Cantrell,MG Advanced,Kan-code,Won,2017-07-16,2017-09-30,0.119
7XSAHM67,Elease Gluck,GTX Basic,Hottechi,Won,2017-07-16,2017-09-28,0.019
